videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId,commentId,sentiment,cleaned_comment,addition,subtraction,question
1szw2f9ENwk,N64 had double the texture memory cache of the ps1....,N64 had double the texture memory cache of the ps1....,dmpdesign,https://yt3.ggpht.com/ytc/AL5GRJXR7jtPNVbEuXfLJsL-ps0i0q9gLl0dkuNKdReo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCY4XOUmi5_2u0wiVJTQYRDw,{'value': 'UCY4XOUmi5_2u0wiVJTQYRDw'},True,none,0,2021-03-13T03:04:40Z,2021-03-13T03:04:40Z,,UgyEooztkfaUEEwlOCZ4AaABAg,0.0,nintendo 64 had double the texture memory cache of the ps1..,0,0,0
1szw2f9ENwk,Very interesting!,Very interesting!,DirectorToby,https://yt3.ggpht.com/ytc/AGIKgqOLNGNyXQw_3DY2MrvHcMB9Rsrt5eiGuLb_DYC7ZQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC55ZeYrss36p7BGQCKyVhtQ,{'value': 'UC55ZeYrss36p7BGQCKyVhtQ'},True,none,0,2021-03-12T23:19:55Z,2021-03-12T23:19:55Z,,UgyBSFSj8Bj6rrVlT2p4AaABAg,0.5081,very interesting!,0,0,0
1szw2f9ENwk,u also need to make sure average FPS is 12.3,u also need to make sure average FPS is 12.3,SoyBoyGaming,https://yt3.ggpht.com/ytc/AGIKgqMS7-V4qpJm1YK_AJDvzvPRKXG18y9Nw8AwtA_j=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMChU5pZ2JWh1-qFYk5vm8Q,{'value': 'UCMChU5pZ2JWh1-qFYk5vm8Q'},True,none,0,2021-03-12T19:27:39Z,2021-03-12T19:27:39Z,,Ugxw6ETuzB-G4hW5Oqd4AaABAg,0.3182,you also need to make sure average fps is 12.3,1,0,0
1szw2f9ENwk,Very interesting and informative,Very interesting and informative,ChupaCuervo,https://yt3.ggpht.com/F4t2wWS2q48qvRBXdlkvgDUEiZF0QiO502rtB004TnCxcu8j1_-bbCeKkqmi1aX7yRXLDzAviQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCymFfAYhXDe2c4da0jykeVg,{'value': 'UCymFfAYhXDe2c4da0jykeVg'},True,none,1,2021-03-12T13:30:02Z,2021-03-12T13:30:02Z,,UgxJyXO4nTJKueuoV5F4AaABAg,0.4576,very interesting and informative,0,0,0
1szw2f9ENwk,What software ya using? :O,What software ya using? :O,Buguese,https://yt3.ggpht.com/ytc/AGIKgqOvzsEzOvhbip8CGTFcoyL4jDcbRCniW88g591a=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC0cBdZ9OTHoete8rTPBr15Q,{'value': 'UC0cBdZ9OTHoete8rTPBr15Q'},True,none,0,2021-03-12T09:30:28Z,2021-03-12T09:30:28Z,,Ugzuz8U5zt1k33xo6td4AaABAg,0.3182,what software yes using? :o,0,0,1
1szw2f9ENwk,"What’s the game at <a href=""https://www.youtube.com/watch?v=1szw2f9ENwk&amp;t=0m10s"">0:10</a>?? I remember playing this as a kid, and have been looking for it, but I can’t remember what’s it’s called!!!","What’s the game at 0:10?? I remember playing this as a kid, and have been looking for it, but I can’t remember what’s it’s called!!!",Amit Hossain,https://yt3.ggpht.com/ytc/AL5GRJXThLa6lBFFSgXMRyDrGrr6Zai6N2zufZYrGNRBoQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCxcMaINeageAMbRP2nmR_FA,{'value': 'UCxcMaINeageAMbRP2nmR_FA'},True,none,0,2021-03-11T19:36:35Z,2021-03-11T19:36:35Z,,UgxfZG31zB2ohT8pQeF4AaABAg,0.4449,"what’s the game at <a href=""?v=1 szw2 fine enwk&t=0 m10 s"">0:10</a>?? i remember playing this as a kid, and have been looking for it, but i can’t remember what’s it’s called!!",0,0,1
1szw2f9ENwk,"I would love to play a fanmade new n64 Zelda game. Well I mean yes... of course it would get banned, sadly... but still","I would love to play a fanmade new n64 Zelda game. Well I mean yes... of course it would get banned, sadly... but still",Joshua Sch.,https://yt3.ggpht.com/ytc/AL5GRJV6GCa7TImpmGlU61Qkosp9SMW8FpRfWvl4te1WfQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7VHevY6-Cg2fjIDQ4U2ruw,{'value': 'UC7VHevY6-Cg2fjIDQ4U2ruw'},True,none,1,2021-03-11T12:04:19Z,2021-03-11T12:05:04Z,,Ugz-SEPIlIdPcPEmy794AaABAg,0.4215,"i would love to play a fanmade new nintendo 64 zelda game. well i mean yes.. of course it would get banned, sadly.. but still",0,0,0
1szw2f9ENwk,"Imo your character looks more like a Dreamcast style character, but that&#39;s great i loved the graphica from that system.","Imo your character looks more like a Dreamcast style character, but that's great i loved the graphica from that system.",Quadraxis,https://yt3.ggpht.com/GZE2hEdi0HAIZ-q6LTy0GTD4kDt5uE17k0pL79zA-oQY48njO0Bvh-SrWMzTxBksxcLfoFk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUWHfdHJOQKh-qLMx8eOGuQ,{'value': 'UCUWHfdHJOQKh-qLMx8eOGuQ'},True,none,0,2021-03-11T01:18:00Z,2021-03-11T01:18:00Z,,UgwyYFUbbfoI4eODSyR4AaABAg,0.9312,"in my opinion your character looks more like a dreamcast style character, but that's great i loved the graphica from that system.",0,0,0
1szw2f9ENwk,N64 was garbage. Sorry.,N64 was garbage. Sorry.,Cubamus Prime,https://yt3.ggpht.com/ytc/AGIKgqOxfVA5opzjuF7JABwVYzwZnI1i8-PTkb0JnMN77jU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCRK8Rmj9uAdHSsLJyzl0Wwg,{'value': 'UCRK8Rmj9uAdHSsLJyzl0Wwg'},True,none,0,2021-03-11T01:17:01Z,2021-03-11T01:17:01Z,,UgyCH7sxjlTBXZssEDN4AaABAg,-0.0772,nintendo 64 was garbage. sorry.,0,0,0
1szw2f9ENwk,Gamefreak devs watching this,Gamefreak devs watching this,Patrick,https://yt3.ggpht.com/ytc/AGIKgqPgJrJibJ1jXOxGqaRURxs5xoVv4f6mA2ezi2hlOg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7zSpwyKSqcQEHijagGnWew,{'value': 'UC7zSpwyKSqcQEHijagGnWew'},True,none,1,2021-03-11T00:52:14Z,2021-03-11T00:52:14Z,,UgxwbUE4wo4hAKynXCN4AaABAg,0.0,gamefreak devs watching this,0,0,0
1szw2f9ENwk,Are you taking commissions in making 3d models of people?,Are you taking commissions in making 3d models of people?,Indoléstic,https://yt3.ggpht.com/akQ6XiYq33Ca4jqPQHCD9fDMjcUEwfilRoRAPAohEZDSjPkStPWKBuEMWQyDcOk-nrVQK4ZB=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCVLJ7Zd3qb8JNgfzEjG2oBQ,{'value': 'UCVLJ7Zd3qb8JNgfzEjG2oBQ'},True,none,0,2021-03-11T00:39:16Z,2021-03-11T00:39:16Z,,UgxuOBFX-OCjV8kIzJN4AaABAg,0.0,are you taking commissions in making 3 d models of people?,0,0,0
1szw2f9ENwk,Only imagine if n64 started out with an optics drive or eventually got the expansion drive. Games would<br>Have looked almost on dreamcast quality back then.,"Only imagine if n64 started out with an optics drive or eventually got the expansion drive. Games would
Have looked almost on dreamcast quality back then.",AGMC Room 237,https://yt3.ggpht.com/ytc/AGIKgqMjd7-paphb772xkg1HAywLzcLGlXhcL9iLUT-r=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCq3GRjiDPBE_pJq7ZfEZsOQ,{'value': 'UCq3GRjiDPBE_pJq7ZfEZsOQ'},True,none,1,2021-03-10T23:00:11Z,2021-03-10T23:00:11Z,,UgwpRyg-htflVjHyQYh4AaABAg,0.0,only imagine if nintendo 64 started out with an optics drive or eventually got the expansion drive. games would<br>have looked almost on dreamcast quality back then.,0,0,0
1szw2f9ENwk,I imagine that&#39;s how Final Fantasy could&#39;ve looked on the N64 in fully 3D like the demo.,I imagine that's how Final Fantasy could've looked on the N64 in fully 3D like the demo.,Amaterasu618,https://yt3.ggpht.com/CAwwWqUGqD2cOI8gMCi8qZwQy9uxOrEGg-qwOTMRL2QTBfURAR1bnC_AaWlerylEod7tnCRCDQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCe4ftGjE7hqTPCFUb05-Asw,{'value': 'UCe4ftGjE7hqTPCFUb05-Asw'},True,none,8,2021-03-10T19:05:57Z,2021-03-10T19:05:57Z,,Ugz76B-9blbveGnYlGx4AaABAg,0.4144,i imagine that's how final fantasy could've looked on the nintendo 64 in fully 3 d like the demo.,0,0,1
1szw2f9ENwk,5/5,5/5,Devin McGee,https://yt3.ggpht.com/ytc/AGIKgqP2nN6NqgmhipYGLmYvUbtVyD2Q9ETrAUmq2mkbLQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC0OTfwTImqaQesyxc7HdY4w,{'value': 'UC0OTfwTImqaQesyxc7HdY4w'},True,none,1,2021-03-10T16:57:26Z,2021-03-10T16:57:26Z,,UgzpISpXA__rtsuf5hh4AaABAg,0.0,5/5,0,0,0
1szw2f9ENwk,"as someone that grew up with an N64 and Playstation, all i can say is, Can we not? Or at the very least, do we have to imitate the most disgusting aspects of those graphics for the &quot;charm&quot; of it? we gonna lower the frame rates too? many, Many games on the N64 have not aged well graphically at all. Nowadays i would opt to play the PC version of many of these games and some are out right getting remasters simply because the older graphics look so horrid. <br><br>That being said, obviously do what you like, and i do like the look of the game you&#39;re making, just feel like gimping it graphically for style is so dumb.","as someone that grew up with an N64 and Playstation, all i can say is, Can we not? Or at the very least, do we have to imitate the most disgusting aspects of those graphics for the ""charm"" of it? we gonna lower the frame rates too? many, Many games on the N64 have not aged well graphically at all. Nowadays i would opt to play the PC version of many of these games and some are out right getting remasters simply because the older graphics look so horrid. 

That being said, obviously do what you like, and i do like the look of the game you're making, just feel like gimping it graphically for style is so dumb.",Peng Win,https://yt3.ggpht.com/ytc/AL5GRJVX1HF-ICh8rFCsdJLK2fmabIG6vYM2LKa4SNtD=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCI9Kke4gGTXxmziTjSCF9vw,{'value': 'UCI9Kke4gGTXxmziTjSCF9vw'},True,none,0,2021-03-10T16:55:26Z,2021-03-10T16:55:26Z,,UgzlfVDcIM9rNhF9-5t4AaABAg,-0.7491,"as someone that grew up with an nintendo 64 and playstation, all i can say is, can we not? or at the very least, do we have to imitate the most disgusting aspects of those graphics for the ""charm"" of it? we going to lower the frame rates too? many, many games on the nintendo 64 have not aged well graphically at all. nowadays i would opt to play the personal computer version of many of these games and some are out right getting remasters simply because the older graphics look so horrid. <br><br>that being said, obviously do what you like, and i do like the look of the game you're making, just feel like gimping it graphically for style is so dumb.",0,0,1
1szw2f9ENwk,"Step 1: Limit yourself to absolutely horrendous demands cause the N64 was a gimmick console, much like the Switch is today.","Step 1: Limit yourself to absolutely horrendous demands cause the N64 was a gimmick console, much like the Switch is today.",Pendji,https://yt3.ggpht.com/ytc/AL5GRJVd_m1KFBnNgVyjHRp2XWD4DYNdrc3TQ1uCuKKm9Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2RzH49-K6JWh0UypxDntTg,{'value': 'UC2RzH49-K6JWh0UypxDntTg'},True,none,0,2021-03-10T15:55:19Z,2021-03-10T15:55:19Z,,UgwWs2ur18u4otPVukl4AaABAg,-0.3804,"step 1: limit yourself to absolutely horrendous demands cause the nintendo 64 was a gimmick console, much like the switch is today.",0,0,0
1szw2f9ENwk,"I don&#39;t care what anyone says, I prefer the N64 over the PSX. I also enjoy it as my favorite console. Perhaps if the N64 had a 3D Marble Madness game with a map editor for a launch title, then maybe the 64 would have done a bit better. You need a strong launch in order to carry on the system.","I don't care what anyone says, I prefer the N64 over the PSX. I also enjoy it as my favorite console. Perhaps if the N64 had a 3D Marble Madness game with a map editor for a launch title, then maybe the 64 would have done a bit better. You need a strong launch in order to carry on the system.",Timothy Reuscher,https://yt3.ggpht.com/ytc/AGIKgqONapnzcdobd9Dl8y9v3U_PyLVPGnvejgSpbQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCBipNiGZ3zEoVpSzqbDAYBg,{'value': 'UCBipNiGZ3zEoVpSzqbDAYBg'},True,none,1,2021-03-10T13:16:56Z,2021-03-10T13:16:56Z,,UgxkP4vcKl3vaa9DNJd4AaABAg,0.7828,"i don't care what anyone says, i prefer the nintendo 64 over the psx. i also enjoy it as my favorite console. perhaps if the nintendo 64 had a 3 d marble madness game with a map editor for a launch title, then maybe the 64 would have done a bit better. you need a strong launch in order to carry on the system.",0,0,1
1szw2f9ENwk,“PS1 had better textures” <br>N64 characters have faces.<br>PS1 characters are faceless (no eyes!!!). Lol,"“PS1 had better textures” 
N64 characters have faces.
PS1 characters are faceless (no eyes!!!). Lol",Donkey Pong,https://yt3.ggpht.com/uzbktiUiKVIbKCuH-asoGzJDVg9ruV8o0b1DpPD9tJhVwltmdPNmVN9xIxTWmVY14LvibKnzPL8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCxajDbyLHaidlA-WYujaz6A,{'value': 'UCxajDbyLHaidlA-WYujaz6A'},True,none,2,2021-03-10T13:08:07Z,2021-03-10T13:08:07Z,,UgzN3ck4rR_bIogGTk54AaABAg,0.7418,“ps1 had better textures” <br>n64 characters have faces.<br>ps1 characters are faceless (no eyes!!). lol,0,0,0
1szw2f9ENwk,"Easy, make a Pokemon game for the Switch.","Easy, make a Pokemon game for the Switch.",Cyrus K,https://yt3.ggpht.com/Kc_lT8i2yHf_K5WVk8XGfR-kEe7bd2DL3SekI6WBcXh7LrvTHa5MIwZDvdIbJeDv1ekYQed-XA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCWzMou1FknKIHqVS1eKmYaw,{'value': 'UCWzMou1FknKIHqVS1eKmYaw'},True,none,0,2021-03-10T10:57:09Z,2021-03-10T10:57:09Z,,Ugyvfsjc0ZMDbLDGYKV4AaABAg,0.4404,"easy, make a pokemon game for the switch.",1,0,0
1szw2f9ENwk,What i love bout the N64 is how Nintendo ramped up their graphics for their games to look timeless even when you go back to them years later. Unlike the &quot;gray and brown&quot; games of PS1.,"What i love bout the N64 is how Nintendo ramped up their graphics for their games to look timeless even when you go back to them years later. Unlike the ""gray and brown"" games of PS1.",Murder Of Crows,https://yt3.ggpht.com/ytc/AGIKgqPxgs5JDmN2U_wpEeP-F0wOy6TpeCX2d5Yelg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCID_FJigA2kW2Dk1PHEt8uA,{'value': 'UCID_FJigA2kW2Dk1PHEt8uA'},True,none,1,2021-03-10T10:08:56Z,2021-03-10T10:09:10Z,,UgwgTJ_fl7EEE_WWXvF4AaABAg,0.6369,"what i love bout the nintendo 64 is how nintendo ramped up their graphics for their games to look timeless even when you go back to them years later. unlike the ""gray and brown"" games of ps1.",0,0,1
1szw2f9ENwk,I know a guy who would love this. This video makes me want to get into making games.,I know a guy who would love this. This video makes me want to get into making games.,Leaky is Here,https://yt3.ggpht.com/ytc/AGIKgqN4n-Lp-G1rRJllXP5KolwBgEgmO0auwtw-aW1T=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC_i9al_SREAJS7c-SSam6VQ,{'value': 'UC_i9al_SREAJS7c-SSam6VQ'},True,none,1,2021-03-10T09:39:27Z,2021-03-10T09:39:27Z,,Ugwi-x4VfJ_009WgJ3J4AaABAg,0.6705,i know a guy who would love this. this video makes me want to get into making games.,1,0,1
1szw2f9ENwk,How to make a game look really old.<br><br>•Force fewer colors in the textures.<br>•Decrease frame rate.<br>•Lower render distance.<br>•Very low polygon models.<br>•Remove real time lighting.<br>•Run the game in 420x200 something resolution.<br>•Add scanlines filter over the entire screen.<br>•The characters need to be really poorly animated.,"How to make a game look really old.

•Force fewer colors in the textures.
•Decrease frame rate.
•Lower render distance.
•Very low polygon models.
•Remove real time lighting.
•Run the game in 420x200 something resolution.
•Add scanlines filter over the entire screen.
•The characters need to be really poorly animated.",Dan Iel,https://yt3.ggpht.com/ytc/AGIKgqOQ0SBNetJpmWrA08iFUrTTWpAepu57cZvFOjNzAQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCfXkQtjj2HvUzxDOCFVx3Ag,{'value': 'UCfXkQtjj2HvUzxDOCFVx3Ag'},True,none,0,2021-03-10T02:46:56Z,2021-03-10T02:46:56Z,,Ugw1ZIeIHecmXpbISjl4AaABAg,-0.2732,how to make a game look really old.<br><br>•force fewer colors in the textures.<br>•decrease frame rate.<br>•lower render distance.<br>•very low polygon models.<br>•remove real time lighting.<br>•run the game in 420 x200 something resolution.<br>•add scanlines filter over the entire screen.<br>•the characters need to be really poorly animated.,1,1,1
1szw2f9ENwk,love me those pologenals polygons,love me those pologenals polygons,Quin Kelly,https://yt3.ggpht.com/sVzJBAg7nMfYkWY2L8ZO_qsIiuO2sAaLyqFRhF4TtWY5ikEz8DYYshMx0Jcl_638a1fkhGbowQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSEQlN6KONUkKRzYgJYapjQ,{'value': 'UCSEQlN6KONUkKRzYgJYapjQ'},True,none,1,2021-03-10T02:04:57Z,2021-03-10T02:04:57Z,,UgwxXDqLdPN61CMFjPB4AaABAg,0.6369,love me those pologenals polygons,0,0,0
1szw2f9ENwk,This man sounds like an N64,This man sounds like an N64,Herio Henth,https://yt3.ggpht.com/ytc/AL5GRJUJpu_H7Bxd_WewqJ1wf7yEaxWrLKPSuHtaXg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXtQU0NgGMHwdP9FZovqt9g,{'value': 'UCXtQU0NgGMHwdP9FZovqt9g'},True,none,1,2021-03-09T21:08:54Z,2021-03-09T21:08:54Z,,UgxxxR9g9SvWijauXml4AaABAg,0.3612,this man sounds like an nintendo 64,0,0,0
1szw2f9ENwk,"Former Dolphin Developer here<br><br>N64 used analytical edge AA based on Wu&#39;s line algorithm. Arguably it&#39;s more precise (at polygon edge AA) than most things done today (when it works). Contrary to popular belief it does not make N64 graphics less clear. To the contrary, it makes them more precise. What makes N64 slightly too blurry is the video interface blur added on top of the frame buffer to hide dither and further soften the parts where the AA did not work so well. That and many games just rendered at lower res and upscaled (what a precursor). Fortunately cheat codes/patches via flashcarts disable the dither filter, because they turn off the N64’s VI unit which is responsible for all post-processing effects. But the edge AA is great. Some devs even experimented doing something similar through shaders at the start of the current gen, but it&#39;s quality was restricted by lack of conservative rasterization hardware support. I still have wet dreams in which next gen analythical edge AA becomes a standard feature on next gen and I make sweet love to the TV screen, but I always wake up all exasperated right when things start to get real hot.<br><br>At their best N64 games looked significantly better than PS1 games, almost half a generation ahead. You can work around the tiny texture RAM but you just can&#39;t substitute for a lack of perspective correction or texture filtering. Lack of sub-pixel correction accuracy was the worst offender though. Lack of decent quality mipmapping/texture filtering, sub-pixel precision and perspective correction is just bad combination. <br><br>I think Star Wars Rogue Leader developer Julian Eggbrecht summed it up perfectly:<br>&quot;A well done programmed N64 game always looks better than a similar PS1 game&quot; <br><br>Hooking up my OSSC and going back and playing games on the PS1 is painful. Early N64 games were all really low res, but late games improved drastically and were far superior to that on the PS1, it&#39;s not even close.<br><br>Edit: Comparision starting at <a href=""https://www.youtube.com/watch?v=1szw2f9ENwk&amp;t=0m20s"">0:20</a> is very missleading. While AA is enabled (<a href=""https://www.youtube.com/watch?v=1szw2f9ENwk&amp;t=0m27s"">0:27</a>) so is the VI Unit which is responsible for that fuzzy screenshot. For all you who are wondering how AA on the N64 actually works:<br>Here&#39;s my own take captured with an OSSC (VI off, De-Blur off)<br>AA off <a href=""https://imgur.com/a/au0lUmN"">https://imgur.com/a/au0lUmN</a> <br>AA on <a href=""https://imgur.com/a/tpS6DB6"">https://imgur.com/a/tpS6DB6</a><br><br>Banjo Tooie is a good example as well (VI off, De-Blur off)<br>AA off <a href=""https://imgur.com/a/VkFC4jF"">https://imgur.com/a/VkFC4jF</a><br>AA on <a href=""https://imgur.com/a/2eRKuiT"">https://imgur.com/a/2eRKuiT</a><br><br>Some edges are smoothed out and artifacts eliminated. No difference in picture clarity. That stupid myth how N64&#39;s AA is supposed to work like FXAA, is some of the biggest nonsense I&#39;ve ever read on the internet.","Former Dolphin Developer here

N64 used analytical edge AA based on Wu's line algorithm. Arguably it's more precise (at polygon edge AA) than most things done today (when it works). Contrary to popular belief it does not make N64 graphics less clear. To the contrary, it makes them more precise. What makes N64 slightly too blurry is the video interface blur added on top of the frame buffer to hide dither and further soften the parts where the AA did not work so well. That and many games just rendered at lower res and upscaled (what a precursor). Fortunately cheat codes/patches via flashcarts disable the dither filter, because they turn off the N64’s VI unit which is responsible for all post-processing effects. But the edge AA is great. Some devs even experimented doing something similar through shaders at the start of the current gen, but it's quality was restricted by lack of conservative rasterization hardware support. I still have wet dreams in which next gen analythical edge AA becomes a standard feature on next gen and I make sweet love to the TV screen, but I always wake up all exasperated right when things start to get real hot.

At their best N64 games looked significantly better than PS1 games, almost half a generation ahead. You can work around the tiny texture RAM but you just can't substitute for a lack of perspective correction or texture filtering. Lack of sub-pixel correction accuracy was the worst offender though. Lack of decent quality mipmapping/texture filtering, sub-pixel precision and perspective correction is just bad combination. 

I think Star Wars Rogue Leader developer Julian Eggbrecht summed it up perfectly:
""A well done programmed N64 game always looks better than a similar PS1 game"" 

Hooking up my OSSC and going back and playing games on the PS1 is painful. Early N64 games were all really low res, but late games improved drastically and were far superior to that on the PS1, it's not even close.

Edit: Comparision starting at 0:20 is very missleading. While AA is enabled (0:27) so is the VI Unit which is responsible for that fuzzy screenshot. For all you who are wondering how AA on the N64 actually works:
Here's my own take captured with an OSSC (VI off, De-Blur off)
AA off https://imgur.com/a/au0lUmN 
AA on https://imgur.com/a/tpS6DB6

Banjo Tooie is a good example as well (VI off, De-Blur off)
AA off https://imgur.com/a/VkFC4jF
AA on https://imgur.com/a/2eRKuiT

Some edges are smoothed out and artifacts eliminated. No difference in picture clarity. That stupid myth how N64's AA is supposed to work like FXAA, is some of the biggest nonsense I've ever read on the internet.",Stefan 91,https://yt3.ggpht.com/ytc/AL5GRJX3S6XpDy06V3ssO7yPxKVBClnBhCpDdl5SoN04=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLjJfpySPorCDGz9qLX5AaA,{'value': 'UCLjJfpySPorCDGz9qLX5AaA'},True,none,222,2021-03-09T19:59:58Z,2021-03-20T11:03:15Z,,UgymUPApOmH7oTODtCR4AaABAg,0.9757,"former dolphin developer here<br><br>n64 used analytical edge aa based on wu's line algorithm. arguably it's more precise (at polygon edge aa) than most things done today (when it works). contrary to popular belief it does not make nintendo 64 graphics less clear. to the contrary, it makes them more precise. what makes nintendo 64 slightly too blurry is the video interface blur added on top of the frame buffer to hide dither and further soften the parts where the aa did not work so well. that and many games just rendered at lower res and upscaled (what a precursor). fortunately cheat codes/patches via flashcarts disable the dither filter, because they turn off the n64’s vi unit which is responsible for all post-processing effects. but the edge aa is great. some devs even experimented doing something similar through shaders at the start of the current gen, but it's quality was restricted by lack of conservative rasterization hardware support. i still have wet dreams in which next gen analythical edge aa becomes a standard feature on next gen and i make sweet love to the tv screen, but i always wake up all exasperated right when things start to get real hot.<br><br>at their best nintendo 64 games looked significantly better than ps1 games, almost half a generation ahead. you can work around the tiny texture ram but you just can't substitute for a lack of perspective correction or texture filtering. lack of sub-pixel correction accuracy was the worst offender though. lack of decent quality mipmapping/texture filtering, sub-pixel precision and perspective correction is just bad combination. <br><br>i think star wars rogue leader developer julian eggbrecht summed it up perfectly: <br>""a well done programmed nintendo 64 game always looks better than a similar ps1 game"" <br><br>hooking up my ossc and going back and playing games on the ps1 is painful. early nintendo 64 games were all really low res, but late games improved drastically and were far superior to that on the ps1, it's not even close.<br><br>edit: comparision starting at <a href=""?v=1 szw2 fine enwk&t=0 m20 s"">0:20</a> is very missleading. while aa is enabled (<a href=""?v=1 szw2 fine enwk&t=0 m27 s"">0:27</a>) so is the vi unit which is responsible for that fuzzy screenshot. for all you who are wondering how aa on the nintendo 64 actually works:<br>here's my own take captured with an ossc (vi off, de-blur off)<br>aa off <a href=""""></a> <br>aa on <a href=""""></a><br><br>banjo tooie is a good example as well (vi off, de-blur off)<br>aa off <a href=""""></a><br>aa on <a href=""""></a><br><br>some edges are smoothed out and artifacts eliminated. no difference in picture clarity. that stupid myth how n64's aa is supposed to work like fxaa, is some of the biggest nonsense i've ever read on the internet.",1,1,1
1szw2f9ENwk,Now let’s make an 3D action beat em up adventure for the N64! N64 has potential for new 3D indie games,Now let’s make an 3D action beat em up adventure for the N64! N64 has potential for new 3D indie games,superbn0va,https://yt3.ggpht.com/ytc/AL5GRJW1ul1zTxd33MiDbmFPKZ5o59vm4pdfLg4Wv5yitQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-ko6n8NXglm_bl8freHMNg,{'value': 'UC-ko6n8NXglm_bl8freHMNg'},True,none,0,2021-03-09T17:24:27Z,2021-03-09T17:26:28Z,,Ugy0ocD1IGM7JKPYjZF4AaABAg,0.3802,now let’s make an 3 d action beat em up adventure for the n64! nintendo 64 has potential for new 3 d independent games,1,0,0
1szw2f9ENwk,I wish that games could be released on consoles from the past with todays knowledge. Like a COD on Dreamcast or a Tekken 7 port to ps1.,I wish that games could be released on consoles from the past with todays knowledge. Like a COD on Dreamcast or a Tekken 7 port to ps1.,Handy Fox,https://yt3.ggpht.com/SarpnyEcrbpnb0E5mpwniVnMkE0JG0CsuWdMY7N4vifQN84qO_14kDtAMW6HhZX5s7av98wcb1g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCj803kJSGQCyOnLzIY4UdhA,{'value': 'UCj803kJSGQCyOnLzIY4UdhA'},True,none,0,2021-03-09T17:13:02Z,2021-03-09T17:13:02Z,,Ugx3Pkk2XJtFCqprK_B4AaABAg,0.6369,i wish that games could be released on consoles from the past with todays knowledge. like a cod on dreamcast or a tekken 7 port to ps1.,0,0,0
1szw2f9ENwk,Step 1. Take a PS1 game.<br>Step 2. Take away any FMV clips.<br>Step 3. Take away half the music.<br>Step 4. Take away half the level content.<br>Step 5. Smear Vaseline over it.<br>Ta-da! N64 game.,"Step 1. Take a PS1 game.
Step 2. Take away any FMV clips.
Step 3. Take away half the music.
Step 4. Take away half the level content.
Step 5. Smear Vaseline over it.
Ta-da! N64 game.",StrayGamer,https://yt3.ggpht.com/bCnKhGN-xyAVkHHfrP5g9rFstiT-8fADAh-KsDB3E0W5vuSBrNlBBw-e3EoGPP8z1v6M68E8Hw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCBX2niTeVSJ1gLyu7C2rjQg,{'value': 'UCBX2niTeVSJ1gLyu7C2rjQg'},True,none,1,2021-03-09T16:23:50Z,2021-03-09T16:23:50Z,,UgzKh_d0HidOqh1Twft4AaABAg,-0.4199,step 1. take a ps1 game.<br>step 2. take away any fmv clips.<br>step 3. take away half the music.<br>step 4. take away half the level content.<br>step 5. smear vaseline over it.<br>ta-da! nintendo 64 game.,0,0,0
